agcCnt_01,jamInd_01,noisePerMS_01,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,pDOP,avg_snr_L1,pseudorange_std_dev,label
1053,20,206,9.925,0.004,-0.023,0.037,0.292,0.575,0.094,0.0107,3211867.154,73684550.91,1
1053,33,206,9.906,-0.015,-0.027,0.024,0.292,0.575,0.088,0.0107,1983933.482,71856079.13,1
1053,27,206,9.915,0.002,-0.015,-0.009,0.292,0.575,0.074,0.0107,1925075.783,72784423.74,1
1053,17,192,9.929,-0.006,0.006,-0.011,0.292,0.575,0.083,0.0107,2042241.58,71861440.16,1
1053,36,205,9.913,-0.025,0.006,0.015,0.292,0.574,0.09,0.0107,1919830.275,73684101.2,1
1053,36,205,9.94,-0.005,-0.013,-0.022,0.292,0.574,0.089,0.0107,38.57142857,72754547.5,1
1053,16,205,9.972,-0.007,0.01,-0.01,0.292,0.575,0.083,0.0107,3271647.559,72742851.04,1
1053,22,204,9.964,0.012,-0.011,-0.002,0.292,0.575,0.074,0.0107,1983810.647,72751065.45,1
1053,26,191,9.969,0.003,-0.036,0.013,0.292,0.575,0.072,0.0106,3214058.292,72742617.21,1
1053,19,204,9.981,-0.01,0.006,-0.015,0.292,0.575,0.091,0.0107,670649.5566,71844097.85,1
1053,14,190,9.974,-0.009,-0.019,0.009,0.292,0.576,0.076,0.0107,1867499.182,73689508.89,1
1053,40,191,9.978,0.008,-0.006,-0.01,0.292,0.576,0.093,0.0107,651515.2709,71012890.67,1
1053,16,204,9.966,-0.001,0.002,-0.001,0.292,0.576,0.074,0.0107,2626020.114,72742168.63,1
1053,29,204,9.962,-0.011,-0.007,-0.002,0.292,0.576,0.069,0.0108,1338450.848,71854737.66,1
1053,22,204,9.971,-0.004,-0.015,-0.011,0.292,0.575,0.075,0.0108,2685144.673,72741916.31,1
1053,17,204,9.997,0.019,0.015,-0.024,0.292,0.575,0.096,0.0108,1300190.218,71854522.08,1
1053,17,203,9.982,0.002,-0.007,0.004,0.292,0.575,0.073,0.0108,2041967.813,72741674.25,1
1053,16,203,9.994,-0.005,-0.001,-0.006,0.293,0.575,0.074,0.0108,2020824.074,74663759.4,1
1053,24,203,9.976,-0.002,-0.013,0.021,0.293,0.575,0.097,0.0108,1981535.887,72749866.08,1
1053,30,203,9.968,-0.01,0.013,0.008,0.293,0.574,0.081,0.0107,667642.6942,73682388.03,1
1053,37,202,9.968,-0.005,0.002,0,0.293,0.574,0.076,0.0107,1215926.223,71845884.93,1
1053,30,190,9.969,-0.016,0.006,0,0.293,0.574,0.075,0.0107,670812.9138,73682155.8,1
1053,17,202,9.968,-0.001,0.022,0.004,0.292,0.574,0.063,0.0107,1239601.814,71853748.06,1
1053,17,189,9.979,0.011,-0.006,0.002,0.292,0.573,0.074,0.0107,1338348.412,71853638.5,1
1053,20,189,9.985,-0.009,-0.011,0,0.292,0.573,0.067,0.0107,1919127.556,72749218.17,1
1053,30,201,9.988,-0.014,-0.002,-0.002,0.292,0.573,0.073,0.0108,1338328.105,71842301.49,1
1053,20,201,9.991,-0.008,-0.026,0.008,0.292,0.573,0.067,0.0107,3862045.022,72754823.08,1
1053,21,201,10.01,-0.021,-0.011,-0.004,0.292,0.572,0.069,0.0107,1300070.961,73681480.02,1
1053,18,201,10.007,-0.022,0.007,0.008,0.292,0.572,0.083,0.0107,2561934.434,72748784.05,1
1053,21,202,10.021,-0.002,0.003,-0.003,0.291,0.571,0.073,0.0107,38.88571429,73681250.08,1
1053,17,215,10.005,-0.005,-0.001,0.019,0.291,0.57,0.103,0.0107,1308104.692,71852848.06,1
1053,18,214,10.016,-0.003,0.007,-0.019,0.291,0.57,0.09,0.0107,1997805.143,73681027.59,1
1053,18,200,10.014,0.014,-0.016,-0.008,0.291,0.57,0.077,0.0109,1274309.198,71875573.95,1
1053,27,200,10,-0.001,-0.004,0.011,0.291,0.57,0.096,0.0109,1335075.743,73680799.63,1
1053,20,201,10.005,-0.009,-0.012,0.001,0.291,0.57,0.067,0.0109,2554036.968,72748115.79,1
1053,20,200,10.004,0.005,-0.003,-0.015,0.291,0.571,0.102,0.0109,2541897.436,73680562.07,1
1053,30,200,10.007,-0.008,0.01,-0.01,0.292,0.571,0.08,0.0109,3056401.701,72757776.59,1
1053,25,200,10.009,-0.018,-0.014,-0.001,0.291,0.571,0.067,0.0107,1233941.135,72739205.98,1
1053,20,201,10.003,0.002,-0.012,0.023,0.291,0.57,0.093,0.0107,2460473.659,72750705.68,1
1053,19,200,10.014,-0.001,0.009,-0.005,0.291,0.57,0.072,0.0107,1917207.459,72738972.72,1
1053,13,199,10.013,0.008,0.003,0.003,0.291,0.57,0.069,0.0107,1797840.561,72750474.29,1
1053,24,213,10.025,-0.007,-0.013,-0.01,0.291,0.57,0.07,0.0107,1234060.158,72738726.07,1
1053,20,213,10.043,0,0.021,-0.013,0.291,0.569,0.079,0.0107,582202.4833,71851506.39,1
1053,15,214,10.045,-0.007,0.007,0.007,0.291,0.569,0.087,0.0107,2579864.928,72738501.83,1
1053,29,227,10.089,0.005,0,-0.029,0.291,0.569,0.106,0.0107,1207006.91,72750009.36,1
1053,39,212,10.096,-0.004,-0.034,-0.014,0.291,0.57,0.066,0.0107,3225085.469,73679426.82,1
1053,33,212,10.105,-0.013,0.011,-0.001,0.291,0.57,0.072,0.0107,1890175.174,71876928.19,1
1053,31,211,10.102,-0.02,0.006,0.005,0.291,0.57,0.081,0.0107,2449834.314,73679206.65,1
1053,20,211,10.119,0.004,-0.013,-0.001,0.291,0.569,0.065,0.0107,1890188.364,72746607.94,1
1053,22,211,10.106,-0.007,0.003,0.011,0.291,0.569,0.098,0.0107,2552697.516,72749426.77,1
1053,30,210,10.09,-0.005,0.004,0.011,0.291,0.569,0.096,0.0107,1265427.264,72746389.34,1
1053,17,210,10.091,0.009,-0.001,-0.01,0.291,0.569,0.099,0.0107,1244827.341,71842146.74,1
1053,33,211,10.079,-0.001,0.022,-0.012,0.291,0.569,0.073,0.0109,2508226.753,73678622,1
1053,29,211,10.063,-0.014,-0.014,0.015,0.291,0.57,0.091,0.0107,582383.6724,72748959.15,1
1053,29,211,10.038,0,-0.021,0.024,0.291,0.569,0.087,0.0107,2449968.17,72737195.9,1
1053,14,211,10.017,-0.013,-0.033,0.029,0.291,0.57,0.088,0.0107,1896902.165,73678290.04,1
1053,15,196,9.985,-0.014,-0.018,0.032,0.291,0.57,0.099,0.0107,1173678.088,82630586.43,1
1053,33,197,9.994,-0.008,-0.01,0.009,0.291,0.571,0.087,0.0107,2508292.627,82630440.09,1
1053,17,197,9.999,-0.003,0.029,-0.025,0.291,0.571,0.083,0.0107,1173711.237,80719006.4,1
1053,21,197,9.985,0,0.028,0.009,0.291,0.571,0.065,0.0107,2508305.59,81651706.54,1
1053,19,197,9.978,-0.011,0.008,0.008,0.292,0.571,0.088,0.0108,582499.6881,80690808.51,1
1053,16,198,9.995,0.007,-0.009,-0.02,0.292,0.571,0.099,0.0107,3578941.855,81651397.84,1
1053,18,197,10.006,0.001,0.015,-0.017,0.292,0.571,0.088,0.0107,1693566.121,81648174.28,1
1053,40,197,10.01,-0.011,0,-0.01,0.292,0.571,0.08,0.0107,3509304.51,81651098.38,1
1053,37,197,10.004,-0.01,-0.013,0.016,0.292,0.571,0.093,0.0108,2301040.314,80690196.15,1
1053,18,210,10.008,0,-0.015,0.004,0.293,0.571,0.068,0.0107,2267853.429,82629214.81,1
1053,40,211,9.99,-0.015,-0.002,0.015,0.293,0.571,0.099,0.0107,3712045.518,81647591.42,1
1053,16,210,9.982,0.013,0.003,0.006,0.293,0.571,0.072,0.0107,2984895.799,79802619.57,1
1053,19,210,9.985,-0.006,0.008,-0.004,0.293,0.572,0.072,0.0107,2971687.577,82628761.25,1
1053,26,211,10.005,-0.003,0.008,-0.016,0.293,0.572,0.088,0.0107,1693733.412,81637437.17,1
1053,21,211,10.033,-0.012,0.001,-0.021,0.293,0.572,0.09,0.0107,2327899.504,82628442.35,1
1053,32,210,10.036,-0.008,-0.008,0.007,0.293,0.572,0.083,0.0107,2267932.157,80691996.68,1
1053,30,210,10.039,-0.01,0.017,-0.009,0.293,0.571,0.071,0.0107,4243114.014,82628135.77,1
1053,15,210,10.032,-0.017,-0.021,0.001,0.293,0.571,0.065,0.0107,2267958.38,80691698.38,1
1053,30,210,10.028,-0.008,-0.002,0.002,0.293,0.571,0.081,0.0107,2935478.861,82627832.33,1
1053,14,209,10.014,-0.006,-0.029,0.03,0.292,0.571,0.087,0.0107,1140669.053,81636487.66,1
1053,18,209,10,-0.001,0.004,0.004,0.292,0.57,0.084,0.0107,1174010.236,82627528.8,1
1053,15,210,9.964,0,-0.013,0.016,0.292,0.57,0.088,0.0107,1844576.418,82627372.54,1
1053,37,209,9.956,-0.002,0.005,0,0.292,0.57,0.074,0.0107,1890392.148,80690884.79,1
1053,25,209,9.953,-0.005,0.014,-0.007,0.292,0.57,0.073,0.0107,2418674.311,82627064.45,1
1053,18,208,9.945,0.002,0.007,-0.005,0.292,0.57,0.084,0.0107,1837895.362,80699978.68,1
1053,33,208,9.95,-0.012,0.03,-0.016,0.292,0.57,0.073,0.0107,1844643.242,81674415.28,1
1053,18,208,9.937,-0.007,0.004,-0.013,0.292,0.57,0.086,0.0109,1837909.063,80699668.7,1
1053,38,208,9.934,0.002,0.03,-0.008,0.292,0.57,0.065,0.0107,1775023.09,82626452.19,1
1053,18,208,9.913,-0.008,0.011,-0.008,0.292,0.57,0.074,0.0107,1174143.993,80699368.17,1
1053,39,209,9.901,0,-0.012,0.011,0.292,0.569,0.084,0.0107,2438828.672,82626134.65,1
1053,24,209,9.902,-0.001,0.005,-0.011,0.292,0.569,0.08,0.0107,1278026.752,81647501.08,1
1053,27,209,9.887,-0.005,-0.024,0.004,0.292,0.569,0.065,0.0107,1815819.408,81634601.29,1
1053,25,208,9.883,-0.02,0,0,0.292,0.569,0.076,0.0107,643651.5485,81647192.5,1
1053,22,208,9.888,-0.008,0.01,-0.003,0.292,0.569,0.07,0.0107,2382573.833,81644182.02,1
1053,27,208,9.862,0.004,0.002,0.031,0.292,0.569,0.097,0.0107,1817832.373,81646874.54,1
1053,28,208,9.853,0.014,0.006,0.017,0.292,0.569,0.081,0.0107,2479540.251,81643884.75,1
1053,27,207,9.857,0.005,-0.012,0.006,0.292,0.569,0.074,0.0107,607480.8252,81646558.7,1
1053,24,207,9.875,-0.01,-0.005,-0.01,0.292,0.569,0.076,0.0107,1298169.685,81643600.03,1
1053,25,207,9.89,-0.003,0,-0.004,0.292,0.568,0.073,0.0107,607481.9574,82624765.93,1
1053,36,207,9.913,0.001,-0.015,-0.019,0.292,0.568,0.086,0.0107,1997178.272,80697694.87,1
1053,29,207,9.945,0.013,-0.005,-0.019,0.292,0.568,0.1,0.0107,1181364.762,82624449.81,1
1053,17,207,9.942,-0.003,0.006,0.003,0.292,0.568,0.08,0.0107,1762019.967,79771178.74,1
1053,17,206,9.954,0.002,-0.005,-0.006,0.292,0.569,0.084,0.0107,2968430.275,81645621.12,1
1053,19,207,9.966,-0.01,-0.005,0.005,0.292,0.569,0.08,0.0107,1127541.87,81645464.31,1
1053,18,207,9.975,-0.016,-0.022,0.016,0.293,0.57,0.08,0.0107,3008472.598,80687363.1,1
1053,31,208,10.005,-0.012,0.004,-0.014,0.294,0.571,0.082,0.0107,1762103.551,81645151.39,1
1053,30,208,10.052,-0.009,0.017,-0.023,0.294,0.573,0.087,0.0107,1726496.452,80696649.14,1
1053,18,208,10.084,0.004,-0.007,-0.016,0.295,0.575,0.098,0.0107,2936903.441,81644839.78,1
1053,19,207,10.082,-0.004,-0.006,0.024,0.296,0.576,0.099,0.0107,2907751.526,80696348.39,1
1053,31,207,10.133,0.01,-0.001,-0.021,0.297,0.577,0.102,0.0107,1726510.72,80686557.41,1
1053,26,207,10.108,-0.014,0.042,0.045,0.298,0.579,0.087,0.0107,2300289.872,79769787.68,1
1053,37,207,10.106,-0.023,0.014,0.028,0.299,0.581,0.095,0.0107,3611973.521,81644210.56,1
1053,20,207,10.137,-0.018,-0.016,0,0.3,0.582,0.066,0.0107,2365999.525,82622603.58,1
1053,30,207,10.13,-0.02,0.011,0.038,0.3,0.583,0.1,0.0107,3611985.733,81643896.08,1
1053,16,207,10.139,0,-0.004,0.005,0.301,0.584,0.081,0.0107,2300266.162,81641076.75,1
1053,28,207,10.172,0.002,-0.013,-0.006,0.302,0.585,0.069,0.0107,2968670.242,82622138.8,1
1053,14,206,10.191,-0.012,-0.042,0.01,0.302,0.586,0.065,0.0107,3598446.332,80682896.95,1
1053,19,205,10.175,0.004,-0.014,0.04,0.303,0.588,0.099,0.0107,2968707.459,82621842.2,1
1053,21,206,10.18,0.013,-0.008,0.02,0.304,0.589,0.087,0.0107,3598441.093,81640477.1,1
1053,30,206,10.177,0.003,0.017,0.029,0.304,0.59,0.087,0.0107,2968744.63,81630169.59,1
1053,31,206,10.202,0,0.006,-0.005,0.305,0.59,0.08,0.0107,3578239.201,81640192.79,1
1053,23,207,10.217,-0.01,-0.008,0.016,0.305,0.592,0.098,0.0107,2968781.792,80684636.96,1
1053,40,207,10.235,-0.01,0.001,0,0.306,0.593,0.072,0.0107,2934987.643,81639892.14,1
1053,17,206,10.27,-0.015,0.007,-0.003,0.306,0.593,0.07,0.0107,3612048.151,80684305.29,1
1053,17,206,10.284,0.005,0.003,0.011,0.306,0.594,0.079,0.0107,2943424.154,79767610.9,1
1053,40,206,10.297,-0.006,0.009,0.022,0.306,0.594,0.097,0.0107,2484385.744,82620607.49,1
1053,38,206,10.33,-0.018,-0.007,0.002,0.307,0.595,0.073,0.0107,3086570.804,79767310.81,1
1053,39,206,10.368,-0.011,0.003,0.005,0.307,0.596,0.085,0.0107,1242335.492,80693491.24,1
1053,18,206,10.407,0.003,-0.002,-0.012,0.307,0.596,0.096,0.0107,567355.5509,82620144.03,1
1053,18,206,10.429,0.002,-0.023,0.005,0.308,0.597,0.066,0.0107,1826540.582,81641401.49,1
1053,25,206,10.453,-0.005,0.001,0.005,0.308,0.597,0.086,0.0107,1208419.447,82619837.32,1
1053,21,206,10.465,0.018,0.005,0,0.308,0.598,0.071,0.0107,1826579.355,79766525.92,1
1053,31,205,10.477,0.009,-0.018,0.012,0.309,0.598,0.073,0.0107,1939394.401,82619535.5,1
1053,24,205,10.516,-0.02,0.007,-0.024,0.309,0.599,0.085,0.0107,2508905.845,79766232.9,1
1053,33,205,10.553,-0.005,-0.014,-0.028,0.309,0.599,0.087,0.0107,2523024.303,82619231.84,1
1053,20,205,10.639,-0.017,-0.001,-0.054,0.309,0.599,0.096,0.0107,1826656.715,80682385.8,1
1053,25,205,10.713,-0.017,-0.005,-0.059,0.31,0.6,0.097,0.0107,2523061.1,82618914.41,1
1053,29,206,10.75,-0.014,-0.01,-0.019,0.31,0.601,0.08,0.0107,1826695.565,80691983.43,1
1053,29,206,10.805,-0.004,-0.002,-0.048,0.31,0.6,0.094,0.0107,4365334.779,82618607.05,1
1053,35,206,10.86,-0.005,0.005,-0.058,0.31,0.6,0.098,0.0107,2333606.951,79789819.35,1
1053,19,206,10.922,0.003,0.006,-0.059,0.31,0.6,0.102,0.0107,2425999.151,82618291.26,1
1053,33,206,10.966,-0.012,0.004,-0.041,0.311,0.601,0.098,0.0107,3611625.905,81639509.98,1
1053,21,205,10.993,-0.012,-0.008,-0.027,0.311,0.601,0.089,0.0107,3087395.49,82617984.04,1
1053,28,205,11.001,0.009,0.021,-0.007,0.311,0.602,0.069,0.0107,2333662.821,81639197.76,1
1053,29,205,11.013,0.002,-0.003,-0.01,0.311,0.602,0.094,0.0107,3683256.494,82617682.36,1
1053,17,205,11.022,0,0.006,-0.007,0.311,0.602,0.075,0.0107,2986906.625,79764379.02,1
1053,36,205,11.035,0.001,-0.006,-0.017,0.311,0.602,0.096,0.0107,2438165.386,81638733.29,1
1053,19,206,11.04,-0.002,0.003,-0.015,0.311,0.603,0.089,0.0107,2403116.551,80690462.47,1
1053,22,205,11.029,0.004,-0.004,0.006,0.311,0.603,0.073,0.0107,3120347.85,81625582.35,1
1053,30,205,11.02,-0.02,0.019,-0.004,0.311,0.603,0.07,0.0107,1160126.63,81638259.99,1
1053,40,205,11.014,-0.004,-0.011,-0.01,0.311,0.603,0.073,0.0107,3120372.77,81664766.51,1
1053,21,205,10.998,0.01,0.005,0.01,0.311,0.604,0.078,0.0107,1813439.934,81637950.95,1
1053,29,205,10.967,-0.011,-0.006,0.022,0.311,0.604,0.1,0.0107,2495559.272,81635444.49,1
1053,28,205,10.954,0.003,0.011,-0.004,0.312,0.604,0.071,0.0107,1813483.164,81637630.8,1
1053,34,206,10.927,0.001,-0.004,0.021,0.312,0.604,0.09,0.0107,3093147.033,81635151.25,1
1053,30,205,10.91,-0.011,0.011,0.016,0.312,0.605,0.092,0.0107,2438367.456,81637325.43,1
1053,18,205,10.917,-0.009,0.006,-0.007,0.312,0.604,0.076,0.0107,3710113.083,81634859.24,1
1053,27,205,10.91,-0.003,0.016,0.004,0.312,0.605,0.067,0.0107,1813569.699,81637005.02,1
1053,20,205,10.911,0.014,-0.016,-0.016,0.312,0.605,0.086,0.0107,2495629.267,80714452.38,1
1053,35,205,10.923,0.009,-0.012,-0.022,0.312,0.605,0.096,0.0107,2474765.554,80676327.47,1
1053,32,206,10.92,0.011,-0.012,0.002,0.312,0.606,0.068,0.0107,1785060.481,82615208,1
1053,18,206,10.905,0.002,-0.004,0.002,0.312,0.606,0.072,0.0107,2495664.409,81634099.03,1
1053,24,206,10.876,0.005,-0.013,0.019,0.313,0.607,0.091,0.0108,2495676.097,82614900.32,1
1053,19,206,10.872,-0.011,0.002,0.011,0.313,0.607,0.097,0.0107,3085277.282,82614742.44,1
1053,36,206,10.862,-0.003,-0.024,-0.003,0.313,0.608,0.062,0.0107,2503315.36,81635895.16,1
1053,24,205,10.869,0.005,-0.003,-0.007,0.313,0.608,0.089,0.0107,3056641.283,80703279.99,1
1053,34,205,10.862,-0.012,0.002,-0.003,0.314,0.609,0.072,0.0107,3156787.533,81635588.55,1
1053,38,205,10.862,-0.012,0.003,0,0.314,0.609,0.073,0.0108,3710132.472,82614121.31,1
1053,37,206,10.864,0,0.004,-0.001,0.314,0.609,0.072,0.0107,1813808.051,81635278.46,1
1053,28,206,10.84,-0.004,0.008,0.015,0.314,0.609,0.094,0.0107,3035692.587,79760637.12,1
1053,27,206,10.836,-0.019,0.012,0.011,0.314,0.609,0.083,0.0107,2370964.537,82613665.65,1
1053,17,206,10.841,-0.007,0,-0.007,0.314,0.61,0.075,0.0107,1791041.027,82613508.87,1
1053,35,206,10.862,0.013,0.017,-0.015,0.314,0.61,0.086,0.0107,1763509.748,80676439.74,1
1053,19,205,10.882,0.008,-0.014,-0.015,0.314,0.61,0.087,0.0107,2433653.882,81661324.29,1
1053,27,204,10.912,0.01,0.008,-0.026,0.314,0.61,0.102,0.0107,2336648.252,80676110.98,1
1053,19,204,10.937,-0.002,0.013,-0.022,0.314,0.61,0.094,0.0107,3041127.446,82612887.2,1
1053,21,191,10.957,-0.004,0.008,-0.016,0.314,0.61,0.085,0.0107,1701188.912,80686073.65,1
1053,40,191,10.95,0.003,-0.005,0.008,0.314,0.61,0.078,0.0107,1785213.07,81620979.54,1
1053,18,192,10.962,-0.011,0.017,-0.018,0.314,0.611,0.081,0.0107,2269319.862,81633702.63,1
1053,17,205,10.977,-0.003,-0.014,-0.008,0.314,0.611,0.069,0.0107,2371162.646,82612277.47,1
1053,18,204,11.009,-0.007,-0.013,-0.043,0.314,0.611,0.095,0.0107,2364058.782,81633391.2,1
1053,39,203,11.03,-0.004,-0.003,-0.021,0.314,0.611,0.09,0.0107,1735659.585,82611959.28,1
1053,42,203,11.037,0.004,-0.013,-0.017,0.314,0.611,0.091,0.0107,1770667.365,81633079.65,1
1053,21,203,11.048,0.021,-0.026,-0.023,0.314,0.611,0.084,0.0107,2371250.929,80672655.72,1
1053,37,203,11.029,0.009,-0.002,0.006,0.314,0.611,0.074,0.0107,1128176.072,82611498.39,1
1053,18,203,11.014,0.01,-0.007,0.016,0.314,0.611,0.088,0.0107,2944276.207,80712559.72,1
1053,21,203,10.99,0.005,-0.004,0.019,0.314,0.611,0.091,0.0107,1128191.859,82611188.98,1
1053,27,203,11.009,0.005,0.009,-0.023,0.314,0.612,0.101,0.0107,2944299.646,80672061.56,1
1053,20,203,11.004,-0.003,0.009,-0.008,0.314,0.612,0.076,0.0107,2433445.397,82610877.41,1
1053,36,203,11.01,0.004,-0.008,-0.018,0.314,0.612,0.097,0.0107,1701154.861,80671740.39,1
1053,23,203,11.007,0.004,-0.003,-0.005,0.314,0.612,0.085,0.0107,3013815.547,82610570.69,1
1053,20,203,10.998,-0.003,-0.004,-0.004,0.314,0.613,0.07,0.0107,2363924.862,79757209.71,1
1053,39,203,11.001,0.002,-0.01,-0.017,0.314,0.613,0.095,0.0107,1128238.911,82610260.85,1
1053,28,203,11,-0.014,0.005,0.003,0.314,0.613,0.077,0.0107,3613792.669,81658345.16,1
1053,25,204,11.003,-0.014,0.012,-0.007,0.314,0.613,0.071,0.0107,1763974.739,82609956.2,1
1053,32,218,10.991,0.005,-0.007,0.019,0.314,0.613,0.089,0.0107,2971396.747,82609791.94,1
1053,26,217,10.994,0.006,-0.005,-0.001,0.314,0.613,0.074,0.0107,1764017.035,81630867.35,1
1053,18,202,10.994,0.006,-0.01,0.001,0.314,0.613,0.067,0.0107,2971374.652,82609489.78,1
1053,18,202,10.991,-0.002,0.003,-0.004,0.314,0.613,0.072,0.0107,2406372.575,80682740.08,1
1053,17,202,10.991,0.009,-0.014,-0.008,0.314,0.613,0.077,0.0107,2971352.513,82609161.69,1
1053,20,201,10.992,0.005,0.011,0.007,0.314,0.613,0.068,0.0107,2332601.785,82609028.73,1
1053,20,202,10.984,0.002,-0.011,0.004,0.314,0.613,0.068,0.0107,3519443.981,82608874.21,1
1053,29,215,10.979,0.002,0.005,0.005,0.314,0.613,0.07,0.0107,2332677.259,82608715.82,1
1053,19,216,10.966,-0.012,-0.003,-0.003,0.314,0.613,0.07,0.0107,3519449.692,82608568.05,1
1053,20,215,10.951,0,0.029,0.006,0.314,0.614,0.064,0.0107,2995403.96,82608409.54,1
1053,22,200,10.95,-0.003,0.006,-0.004,0.314,0.614,0.073,0.0107,2877227.127,82608248,1
1053,19,200,10.942,-0.008,0.004,0.001,0.314,0.614,0.075,0.0107,1696948.302,81627405.16,1
1053,27,200,10.939,0.008,-0.01,-0.003,0.314,0.614,0.071,0.0107,3519461.87,82607938.21,1
1053,20,200,10.948,-0.007,-0.007,-0.007,0.314,0.614,0.071,0.0107,2332903.918,81627109.31,1
1053,18,200,10.934,0.004,-0.024,0.012,0.314,0.614,0.072,0.0107,2937842.29,81628830.99,1
1053,38,199,10.924,0.011,0.016,-0.003,0.314,0.614,0.068,0.0107,2332979.498,81615728.91,1
1053,27,200,10.902,0.008,-0.028,0.024,0.314,0.614,0.082,0.0107,1770544.5,81628499.01,1
1053,23,200,10.893,0.007,-0.007,0.005,0.314,0.614,0.072,0.0107,3603168.288,81626511.83,1
1053,26,200,10.87,-0.008,0.023,0.025,0.314,0.614,0.087,0.0107,3573855.394,81628194.48,1
1053,17,199,10.864,0.008,0.006,0.002,0.314,0.614,0.066,0.0107,4201854.635,81626205.2,1
1053,27,200,10.866,-0.021,0.021,-0.005,0.314,0.614,0.07,0.0107,2363045.072,81627878.34,1
1053,26,199,10.863,0.003,0.013,0.007,0.314,0.614,0.069,0.0107,3612701.625,81625917.69,1
1053,21,200,10.857,-0.004,0.002,-0.002,0.314,0.614,0.072,0.0107,2363082.526,82606387.38,1
1053,40,200,10.848,-0.006,0.002,-0.002,0.314,0.614,0.072,0.0107,3543283.459,80679702.63,1
1053,34,214,10.842,0.004,-0.017,0,0.314,0.614,0.063,0.0107,2369126.103,82606084.92,1
1053,21,214,10.836,-0.014,-0.01,-0.008,0.314,0.613,0.069,0.0107,2950670.641,80679418.79,1
1053,40,228,10.849,-0.014,0.002,-0.023,0.314,0.613,0.089,0.0107,1770502.906,82605776.55,1
1053,36,212,10.856,-0.008,0.01,-0.018,0.314,0.613,0.089,0.0107,2308619.945,80679085.81,1
1053,43,212,10.88,-0.013,0.02,-0.038,0.314,0.613,0.089,0.0107,1770494.719,82605457.66,1
1053,46,212,10.862,-0.003,0.004,0.011,0.313,0.613,0.094,0.0107,1701066.919,80678785.69,1
1053,33,198,10.863,-0.015,0.015,0.003,0.313,0.613,0.07,0.0107,2378037.882,80667882.8,1
1053,37,197,10.859,-0.002,0.015,0.002,0.313,0.613,0.062,0.0107,1701062.073,81624420.99,1
1053,31,211,10.867,-0.002,-0.011,-0.007,0.313,0.612,0.07,0.0107,3676626.556,81613026.52,1
1053,40,211,10.862,-0.014,0.015,-0.004,0.313,0.612,0.068,0.0107,2363481.492,80670191.75,1
1053,20,211,10.871,-0.001,0.009,-0.008,0.313,0.612,0.073,0.0107,3034688.619,80667231.61,1
1053,20,211,10.889,-0.008,-0.007,-0.02,0.313,0.612,0.087,0.0107,2979181.375,82604373.48,1
1053,30,212,10.916,0.012,-0.014,-0.032,0.313,0.612,0.098,0.0107,1736103.869,79750999.25,1
1053,45,212,10.926,-0.014,0.03,-0.01,0.313,0.612,0.067,0.0107,2308606.597,82604063.1,1
1053,31,212,10.945,-0.015,0.022,-0.027,0.313,0.611,0.081,0.0107,3069072.263,80677421.56,1
1053,19,212,10.952,-0.002,-0.006,-0.012,0.313,0.611,0.078,0.0107,1128569.409,82603753.53,1
1053,35,213,10.94,-0.017,0.023,0.005,0.313,0.611,0.07,0.0107,1701040.154,81611750.6,1
1053,40,213,10.97,-0.012,0.013,-0.035,0.312,0.611,0.094,0.0107,1128585.153,81624571.13,1
1053,39,213,10.982,-0.014,0.017,-0.019,0.312,0.611,0.08,0.0107,2944895.332,81622783.44,1
1053,22,212,10.997,-0.032,0.024,-0.029,0.312,0.611,0.077,0.0107,1736166.726,82603131.59,1
1053,22,212,11.048,0.016,-0.014,-0.064,0.312,0.611,0.101,0.0107,2944919.666,80665622.84,1
1053,25,212,11.082,-0.003,-0.01,-0.048,0.312,0.61,0.099,0.0107,3014328.462,82602817.2,1
1053,17,213,11.082,0.003,-0.027,-0.012,0.312,0.61,0.067,0.0107,2372542.821,79749437.49,1
1053,21,213,11.08,-0.009,0.009,-0.024,0.312,0.61,0.093,0.0107,2372565.287,82602509.48,1
1053,28,213,11.098,0.017,-0.02,-0.029,0.312,0.611,0.093,0.0107,636415.1633,79749134.16,1
1053,26,227,11.103,-0.01,0.011,-0.025,0.312,0.611,0.091,0.0107,1269886.172,82602203.57,1
1053,46,212,11.126,0.001,-0.026,-0.024,0.312,0.611,0.082,0.0107,2979167.22,80675594.82,1
1053,18,211,11.153,0.006,-0.016,-0.051,0.312,0.611,0.101,0.0107,1128663.71,82601893.69,1
1053,29,211,11.178,0.009,0.007,-0.045,0.312,0.611,0.104,0.0107,2950312.035,81622838.15,1
1053,26,197,11.188,0.008,-0.006,-0.018,0.312,0.611,0.1,0.0107,1790916.317,81621140.95,1
1053,21,197,11.224,0.012,-0.008,-0.057,0.313,0.612,0.103,0.0107,1128687.411,81622518.08,1
1053,26,197,11.229,-0.011,0.006,-0.027,0.313,0.612,0.093,0.0107,1790913.578,80662387.6,1
1053,30,212,11.243,-0.003,-0.011,-0.032,0.313,0.612,0.097,0.0107,1736284.125,82601114.38,1
1053,25,226,11.264,-0.027,0.007,-0.034,0.313,0.612,0.085,0.0107,2427407.374,81609062.39,1
1053,33,225,11.249,0.009,-0.002,-0.023,0.313,0.612,0.102,0.0107,1700997.141,81621882.66,1
1053,18,210,11.238,-0.022,0.01,-0.002,0.313,0.612,0.072,0.0107,2334650.106,82600659.72,1
